case_id,slice_idx,slice_position,pa_voxels,pa_area_mm2,center_x,center_y
1001,162,0.7330316742081447,11339,11339.0,263.7112620160508,291.891965781815
1001,163,0.7375565610859729,10900,10900.0,264.9252293577982,290.25633027522935
1001,164,0.7420814479638009,10290,10290.0,265.2553935860058,286.50320699708453
1001,165,0.746606334841629,9521,9521.0,264.8731225711585,282.34061548156706
1001,166,0.751131221719457,8819,8819.0,263.63374532259894,281.3465245492686
1001,167,0.755656108597285,8160,8160.0,262.44117647058823,279.0639705882353
1001,168,0.7601809954751131,7794,7794.0,262.76366435719785,278.2041313831152
1001,169,0.7647058823529411,7514,7514.0,263.3432259781741,277.0951557093426
1001,170,0.7692307692307693,7307,7307.0,263.7657041193376,274.58286574517587
1001,171,0.7737556561085973,7175,7175.0,264.8040418118467,270.69337979094075
1001,172,0.7782805429864253,7005,7005.0,266.0659528907923,268.2181299072091
1001,173,0.7828054298642534,6678,6678.0,267.05256064690025,268.2632524707996
1001,174,0.7873303167420814,6016,6016.0,266.7239029255319,273.23304521276594
1001,175,0.7918552036199095,5373,5373.0,268.00074446305604,274.38414293690676
1001,176,0.7963800904977375,4437,4437.0,268.7906242956953,277.8151904439937
1001,177,0.8009049773755657,3532,3532.0,271.5560588901472,276.2624575311438
1001,178,0.8054298642533937,2585,2585.0,274.60038684719535,267.94738878143136
1001,179,0.8099547511312217,1776,1776.0,280.54110360360363,248.58277027027026
1001,180,0.8144796380090498,1323,1323.0,293.2721088435374,230.03325774754347
1001,181,0.8190045248868778,1344,1344.0,291.4918154761905,230.35267857142858
1001,182,0.8235294117647058,1346,1346.0,289.08395245170874,242.5
1001,183,0.8280542986425339,1184,1184.0,289.1934121621622,258.16469594594594
1001,184,0.832579185520362,1084,1084.0,292.9778597785978,274.299815498155
1001,185,0.8371040723981901,1106,1106.0,295.46835443037975,274.30108499095843
1001,186,0.8416289592760181,1206,1206.0,301.1525704809287,275.18905472636817
1001,187,0.8461538461538461,1242,1242.0,305.05314009661834,279.3743961352657
1001,188,0.8506787330316742,1059,1059.0,303.56279508970727,270.4305949008499
1001,189,0.8552036199095022,709,709.0,294.3018335684062,238.638928067701
1001,190,0.8597285067873304,573,573.0,288.5392670157068,230.68411867364748
1001,191,0.8642533936651584,413,413.0,295.4455205811138,254.02905569007265
1001,192,0.8687782805429864,363,363.0,297.89256198347107,259.4793388429752
1001,193,0.8733031674208145,345,345.0,302.32753623188404,265.4811594202898
1001,194,0.8778280542986425,346,346.0,301.6531791907515,262.8468208092485
1001,195,0.8823529411764706,285,285.0,299.57894736842104,259.0
1001,196,0.8868778280542986,229,229.0,301.0087336244541,267.8427947598253
1001,197,0.8914027149321267,180,180.0,306.5722222222222,276.2
1001,198,0.8959276018099548,167,167.0,307.2634730538922,281.8862275449102
1001,199,0.9004524886877828,161,161.0,305.40372670807454,278.7701863354037
1001,200,0.9049773755656109,160,160.0,307.0875,285.54375
1001,201,0.9095022624434389,142,142.0,306.09154929577466,280.0774647887324
1001,202,0.9140271493212669,105,105.0,302.5904761904762,269.4
1001,203,0.918552036199095,96,96.0,301.9895833333333,264.2916666666667
1001,204,0.9230769230769231,92,92.0,302.5326086956522,270.9891304347826
1001,205,0.9276018099547512,75,75.0,305.4266666666667,284.72
1001,206,0.9321266968325792,38,38.0,293.4736842105263,230.8421052631579
1001,207,0.9366515837104072,21,21.0,289.9047619047619,217.8095238095238
1001,208,0.9411764705882353,12,12.0,282.3333333333333,192.91666666666666
1002,1,0.0072992700729927005,45,45.0,329.0444444444444,125.55555555555556
1002,2,0.014598540145985401,36,36.0,327.44444444444446,126.16666666666667
1002,3,0.021897810218978103,21,21.0,325.85714285714283,126.19047619047619
1002,4,0.029197080291970802,11,11.0,324.09090909090907,126.36363636363636
1002,5,0.0364963503649635,11,11.0,323.90909090909093,126.36363636363636
1002,6,0.043795620437956206,14,14.0,323.5,126.71428571428571
1002,7,0.051094890510948905,20,20.0,322.95,126.9
1002,8,0.058394160583941604,27,27.0,322.5925925925926,126.92592592592592
1002,9,0.06569343065693431,89,89.0,335.2696629213483,276.91011235955057
1002,10,0.072992700729927,134,134.0,331.910447761194,264.3134328358209
1002,11,0.08029197080291971,134,134.0,331.8955223880597,259.6865671641791
1002,12,0.08759124087591241,159,159.0,331.7987421383648,254.16352201257862
1002,13,0.0948905109489051,227,227.0,327.8678414096916,282.4537444933921
1002,14,0.10218978102189781,271,271.0,327.23247232472323,286.7011070110701
1002,15,0.10948905109489052,274,274.0,327.2116788321168,277.31021897810217
1002,16,0.11678832116788321,256,256.0,325.953125,278.55078125
1002,17,0.12408759124087591,256,256.0,324.94921875,286.984375
1002,18,0.13138686131386862,308,308.0,321.5844155844156,299.4123376623377
1002,19,0.1386861313868613,332,332.0,322.43373493975906,298.57530120481925
1002,20,0.145985401459854,399,399.0,323.61152882205516,298.5889724310777
1002,21,0.15328467153284672,449,449.0,322.55902004454344,298.93986636971044
1002,22,0.16058394160583941,506,506.0,322.7470355731225,301.5790513833992
1002,23,0.1678832116788321,498,498.0,321.65060240963857,297.62048192771084
1002,24,0.17518248175182483,557,557.0,321.9084380610413,292.21543985637345
1002,25,0.18248175182481752,565,565.0,321.4,291.1805309734513
1002,26,0.1897810218978102,550,550.0,321.2763636363636,287.88363636363636
1002,27,0.19708029197080293,534,534.0,321.20973782771534,280.9325842696629
1002,28,0.20437956204379562,516,516.0,320.47286821705427,276.7248062015504
1002,29,0.2116788321167883,514,514.0,321.0875486381323,277.5408560311284
1002,30,0.21897810218978103,605,605.0,315.43305785123965,256.2314049586777
1002,31,0.22627737226277372,642,642.0,311.52803738317755,243.7336448598131
1002,32,0.23357664233576642,684,684.0,312.08479532163744,244.91520467836258
1002,33,0.24087591240875914,709,709.0,312.7475317348378,244.8067700987306
1002,34,0.24817518248175183,748,748.0,313.98262032085563,247.10294117647058
1002,35,0.25547445255474455,750,750.0,313.8826666666667,246.68533333333335
1002,36,0.26277372262773724,819,819.0,313.62881562881563,249.2026862026862
1002,37,0.27007299270072993,916,916.0,314.132096069869,256.90065502183404
1002,38,0.2773722627737226,950,950.0,315.03263157894736,262.60842105263157
1002,39,0.2846715328467153,964,964.0,314.24896265560164,261.81742738589213
1002,40,0.291970802919708,967,967.0,311.54291623578075,259.5232678386763
1002,41,0.29927007299270075,924,924.0,309.25324675324674,261.11580086580085
1002,42,0.30656934306569344,859,859.0,304.64377182770664,259.1443538998836
1002,43,0.31386861313868614,854,854.0,304.5140515222482,261.6475409836066
1002,44,0.32116788321167883,849,849.0,302.48881036513546,257.20612485276797
1002,45,0.3284671532846715,859,859.0,300.8754365541327,247.37601862630967
1002,46,0.3357664233576642,913,913.0,300.5607886089814,236.25739320920044
1002,47,0.34306569343065696,951,951.0,300.77917981072557,231.16508937960043
1002,48,0.35036496350364965,1017,1017.0,299.23598820059,225.54080629301868
1002,49,0.35766423357664234,1052,1052.0,298.2994296577947,221.6074144486692
1002,50,0.36496350364963503,1056,1056.0,297.624053030303,221.97916666666666
1002,51,0.3722627737226277,1091,1091.0,296.4802933088909,225.41704857928505
1002,52,0.3795620437956204,1116,1116.0,294.61290322580646,225.72043010752688
1002,53,0.38686131386861317,1160,1160.0,292.6551724137931,222.85344827586206
1002,54,0.39416058394160586,1247,1247.0,290.59021651964713,217.52766639935845
1002,55,0.40145985401459855,1228,1228.0,292.9161237785016,219.1384364820847
1002,56,0.40875912408759124,1199,1199.0,298.67806505421186,223.08924103419517
1002,57,0.41605839416058393,1175,1175.0,299.6868085106383,224.75489361702128
1002,58,0.4233576642335766,1243,1243.0,298.8543845534996,232.27433628318585
1002,59,0.4306569343065693,1332,1332.0,301.87237237237235,240.47747747747746
1002,60,0.43795620437956206,1356,1356.0,302.72566371681415,244.85619469026548
1002,61,0.44525547445255476,1314,1314.0,300.9855403348554,243.9482496194825
1002,62,0.45255474452554745,1241,1241.0,298.0628525382756,233.3569701853344
1002,63,0.45985401459854014,1256,1256.0,296.56767515923565,227.43232484076432
1002,64,0.46715328467153283,1280,1280.0,294.62578125,220.46953125
1002,65,0.4744525547445255,1367,1367.0,293.09875640087785,215.7732260424287
1002,66,0.48175182481751827,1687,1687.0,290.7551867219917,212.08061647895673
1002,67,0.48905109489051096,1883,1883.0,283.98566117896974,220.4025491237387
1002,68,0.49635036496350365,2030,2030.0,276.06354679802956,229.85960591133005
1002,69,0.5036496350364964,2129,2129.0,268.01174260216067,242.0
1002,70,0.5109489051094891,2330,2330.0,258.04763948497856,255.44077253218884
1002,71,0.5182481751824818,2692,2692.0,248.4869985141159,263.1088410104012
1002,72,0.5255474452554745,3067,3067.0,242.41278121943267,269.9191392239974
1002,73,0.5328467153284672,3834,3834.0,241.07668231611893,273.20787689097546
1002,74,0.5401459854014599,4768,4768.0,239.0174077181208,271.10130033557044
1002,75,0.5474452554744526,5335,5335.0,237.01686972820994,270.3008434864105
1002,76,0.5547445255474452,5667,5667.0,236.0674077995412,269.9715899064761
1002,77,0.5620437956204379,5982,5982.0,235.78134403209629,269.1163490471414
1002,78,0.5693430656934306,6267,6267.0,234.859581937131,270.4148715493857
1002,79,0.5766423357664233,6580,6580.0,234.05607902735562,275.41823708206687
1002,80,0.583941605839416,6732,6732.0,234.2346999405823,279.6788472964944
1002,81,0.5912408759124088,6753,6753.0,234.80467940174736,284.3157115356138
1002,82,0.5985401459854015,6784,6784.0,235.37986438679246,287.7386497641509
1002,83,0.6058394160583942,6861,6861.0,236.30243404751494,288.8901034834572
1002,84,0.6131386861313869,6597,6597.0,234.92269213278763,290.67409428528117
1002,85,0.6204379562043796,6329,6329.0,233.00158002844051,291.9608152946753
1002,86,0.6277372262773723,6322,6322.0,232.8373932299905,291.75071180006324
1002,87,0.635036496350365,6230,6230.0,232.43772070626002,291.5115569823435
1002,88,0.6423357664233577,6092,6092.0,231.79760341431384,290.9955679579777
1002,89,0.6496350364963503,5907,5907.0,231.03098019299136,291.33164042661247
1002,90,0.656934306569343,5722,5722.0,230.90999650471863,291.2055225445648
1002,91,0.6642335766423357,5445,5445.0,230.22828282828283,291.82130394857666
1002,92,0.6715328467153284,5111,5111.0,229.25630991978088,293.63099197808646
1002,93,0.6788321167883211,4742,4742.0,228.01581611134543,296.22437789962044
1002,94,0.6861313868613139,4434,4434.0,227.74221921515561,297.69327920613443
1002,95,0.6934306569343066,4137,4137.0,227.5414551607445,300.55257432922406
1002,96,0.7007299270072993,3962,3962.0,228.6216557294296,300.296567390207
1002,97,0.708029197080292,3761,3761.0,229.9678277053975,299.9984046796065
1002,98,0.7153284671532847,3539,3539.0,231.03192992370725,299.8027691438259
1002,99,0.7226277372262774,3270,3270.0,232.08256880733944,299.5960244648318
1002,100,0.7299270072992701,2948,2948.0,233.06037991858886,299.49796472184534
1002,101,0.7372262773722628,2611,2611.0,233.92876292608196,299.3355036384527
1002,102,0.7445255474452555,2241,2241.0,234.83578759482373,299.14904060687195
1002,103,0.7518248175182481,1814,1814.0,236.1201764057332,299.02205071664827
1002,104,0.7591240875912408,1411,1411.0,236.91141034727144,298.87739192062367
1002,105,0.7664233576642335,1001,1001.0,238.12187812187813,298.73026973026975
1002,106,0.7737226277372263,639,639.0,239.5305164319249,298.32394366197184
1003,42,0.20388349514563106,10,10.0,399.2,165.5
1003,43,0.2087378640776699,12,12.0,398.3333333333333,167.08333333333334
1003,44,0.21359223300970873,11,11.0,397.90909090909093,168.36363636363637
1003,45,0.21844660194174756,10,10.0,397.0,169.8
1003,46,0.22330097087378642,8,8.0,396.125,171.125
1003,47,0.22815533980582525,8,8.0,395.5,172.0
1003,48,0.23300970873786409,10,10.0,394.8,173.0
1003,49,0.23786407766990292,8,8.0,394.0,173.5
1003,50,0.24271844660194175,5,5.0,393.0,174.0
1003,51,0.24757281553398058,5,5.0,392.0,174.0
1003,52,0.2524271844660194,11,11.0,351.1818181818182,166.0
1003,53,0.25728155339805825,16,16.0,353.75,167.0625
1003,54,0.2621359223300971,27,27.0,346.7037037037037,166.62962962962962
1003,55,0.2669902912621359,34,34.0,346.79411764705884,167.02941176470588
1003,56,0.27184466019417475,34,34.0,350.44117647058823,168.41176470588235
1003,57,0.2766990291262136,44,44.0,348.9318181818182,212.0
1003,58,0.2815533980582524,55,55.0,353.94545454545454,229.3272727272727
1003,59,0.28640776699029125,68,68.0,360.77941176470586,246.64705882352942
1003,60,0.2912621359223301,84,84.0,361.42857142857144,243.02380952380952
1003,61,0.2961165048543689,91,91.0,360.43956043956047,241.83516483516485
1003,62,0.30097087378640774,90,90.0,354.72222222222223,242.83333333333334
1003,63,0.3058252427184466,96,96.0,356.5208333333333,234.09375
1003,64,0.3106796116504854,122,122.0,352.05737704918033,218.29508196721312
1003,65,0.3155339805825243,137,137.0,347.6350364963504,214.16058394160584
1003,66,0.32038834951456313,149,149.0,343.9865771812081,211.44295302013424
1003,67,0.32524271844660196,168,168.0,341.9702380952381,207.61904761904762
1003,68,0.3300970873786408,205,205.0,340.3707317073171,209.9512195121951
1003,69,0.33495145631067963,279,279.0,325.9569892473118,226.5448028673835
1003,70,0.33980582524271846,364,364.0,313.44505494505495,222.44230769230768
1003,71,0.3446601941747573,449,449.0,306.28285077951,214.01559020044544
1003,72,0.34951456310679613,469,469.0,306.8997867803838,211.54797441364605
1003,73,0.35436893203883496,467,467.0,309.3982869379015,209.82655246252676
1003,74,0.3592233009708738,487,487.0,310.5893223819302,214.34907597535934
1003,75,0.3640776699029126,495,495.0,311.6282828282828,220.82222222222222
1003,76,0.36893203883495146,508,508.0,316.7755905511811,233.31102362204723
1003,77,0.3737864077669903,472,472.0,322.9830508474576,244.74364406779662
1003,78,0.3786407766990291,518,518.0,330.42084942084944,243.95559845559845
1003,79,0.38349514563106796,554,554.0,332.8898916967509,247.30505415162455
1003,80,0.3883495145631068,569,569.0,333.2970123022847,249.1652021089631
1003,81,0.3932038834951456,614,614.0,335.2654723127036,251.13680781758958
1003,82,0.39805825242718446,729,729.0,335.9039780521262,256.71742112482855
1003,83,0.4029126213592233,919,919.0,334.9379760609358,274.9923830250272
1003,84,0.4077669902912621,1015,1015.0,332.6650246305419,274.17241379310343
1003,85,0.41262135922330095,1065,1065.0,331.51455399061035,256.1258215962441
1003,86,0.4174757281553398,1122,1122.0,329.9331550802139,243.17023172905525
1003,87,0.4223300970873786,1091,1091.0,327.87167736021996,235.75893675527038
1003,88,0.42718446601941745,1083,1083.0,328.57894736842104,236.09972299168976
1003,89,0.4320388349514563,1068,1068.0,330.2256554307116,234.75842696629215
1003,90,0.4368932038834951,1040,1040.0,329.22596153846155,234.23557692307693
1003,91,0.441747572815534,1010,1010.0,328.8623762376238,233.95445544554457
1003,92,0.44660194174757284,964,964.0,328.68153526970957,235.9097510373444
1003,93,0.45145631067961167,956,956.0,328.38598326359835,242.68305439330544
1003,94,0.4563106796116505,983,983.0,328.5920651068159,251.41709053916583
1003,95,0.46116504854368934,997,997.0,328.54764292878633,254.83149448345034
1003,96,0.46601941747572817,1027,1027.0,327.6952288218111,256.5666991236611
1003,97,0.470873786407767,1001,1001.0,326.0839160839161,257.5574425574426
1003,98,0.47572815533980584,1035,1035.0,325.46280193236714,252.1719806763285
1003,99,0.48058252427184467,1174,1174.0,325.7010221465077,253.98637137989778
1003,100,0.4854368932038835,1296,1296.0,327.2291666666667,268.05941358024694
1003,101,0.49029126213592233,1322,1322.0,327.70650529500756,280.9833585476551
1003,102,0.49514563106796117,1275,1275.0,327.0478431372549,278.9788235294118
1003,103,0.5,1266,1266.0,326.85703001579776,273.2314375987362
1003,104,0.5048543689320388,1275,1275.0,324.6149019607843,270.81803921568627
1003,105,0.5097087378640777,1361,1361.0,319.5591476855254,269.7362233651727
1003,106,0.5145631067961165,1648,1648.0,321.36529126213594,258.9520631067961
1003,107,0.5194174757281553,2010,2010.0,322.30099502487565,256.355223880597
1003,108,0.5242718446601942,2224,2224.0,316.4716726618705,263.0089928057554
1003,109,0.529126213592233,2275,2275.0,310.2496703296703,270.74901098901097
1003,110,0.5339805825242718,2269,2269.0,303.71837814014987,271.43278977523136
1003,111,0.5388349514563107,2309,2309.0,296.32568211346904,273.04677349501947
1003,112,0.5436893203883495,2503,2503.0,289.6608070315621,274.2512984418698
1003,113,0.5485436893203883,2751,2751.0,284.0803344238459,275.95019992729914
1003,114,0.5533980582524272,2979,2979.0,281.68412218865393,276.81570996978854
1003,115,0.558252427184466,3423,3423.0,280.62489044697634,277.8542214431785
1003,116,0.5631067961165048,4050,4050.0,280.4962962962963,278.7577777777778
1003,117,0.5679611650485437,4680,4680.0,280.9641025641026,278.0491452991453
1003,118,0.5728155339805825,5202,5202.0,281.7104959630911,276.22126105344097
1003,119,0.5776699029126213,5548,5548.0,282.14329488103823,275.42429704397983
1003,120,0.5825242718446602,6040,6040.0,283.62152317880793,277.44933774834436
1003,121,0.587378640776699,6273,6273.0,284.43121313566076,278.99218874541685
1003,122,0.5922330097087378,6461,6461.0,284.81256771397614,279.0461228911933
1003,123,0.5970873786407767,6516,6516.0,285.28683241252304,280.7510742786986
1003,124,0.6019417475728155,6540,6540.0,285.8220183486238,284.52874617737
1003,125,0.6067961165048543,6458,6458.0,286.3570764942707,287.16181480334467
1003,126,0.6116504854368932,5981,5981.0,287.0999832803879,290.27620799197456
1003,127,0.616504854368932,5424,5424.0,287.62887168141594,294.9004424778761
1003,128,0.6213592233009708,5135,5135.0,288.4915287244401,296.69717624148007
1003,129,0.6262135922330098,5030,5030.0,289.658648111332,295.3453280318091
1003,130,0.6310679611650486,4948,4948.0,290.8565076798707,290.5070735650768
1003,131,0.6359223300970874,4651,4651.0,291.48720705224684,286.40485917007095
1003,132,0.6407766990291263,4196,4196.0,291.92683508102954,284.3989513822688
1003,133,0.6456310679611651,3355,3355.0,291.63457526080475,283.9162444113264
1003,134,0.6504854368932039,2716,2716.0,290.0324005891016,283.2072901325479
1003,135,0.6553398058252428,2237,2237.0,290.2293249888243,283.39517210549843
1003,136,0.6601941747572816,1855,1855.0,292.18274932614554,287.4981132075472
1003,137,0.6650485436893204,1555,1555.0,295.2353697749196,286.0565916398714
1003,138,0.6699029126213593,1398,1398.0,298.72675250357656,282.4785407725322
1003,139,0.6747572815533981,1267,1267.0,303.93528018942385,276.5674822415154
1003,140,0.6796116504854369,1059,1059.0,309.56846081208687,265.79036827195466
1003,141,0.6844660194174758,974,974.0,316.91991786447636,245.61806981519507
1003,142,0.6893203883495146,942,942.0,317.9437367303609,240.30891719745222
